fip_index,fip_title,decl_np,community,c,question,q,sort,nochoice,decl,rel,resource_id_used,startdate,enddate,date,supercommunities,sc
https://w3id.org/np/RAXDP3bJsx38J_dhUhU3s3Rhyv-Nq6-ib-Wh25K5_w2l0,WorldFAIR WP11 Oceanography,https://w3id.org/np/RAZ6QB5J-bcMQnV3jVmJm1rs6_mD2LeXjjmPzI93sbhjo,https://w3id.org/np/RADmLak8t8R6eSW3nXxF4BnPSUJDPJeU7wnIJHbYQA1-A#WF-Oceanography,WF-Oceanography,https://w3id.org/fair/fip/terms/FIP-Question-I2-MD,I2-MD,I2-0Dx,,https://w3id.org/np/RAZ6QB5J-bcMQnV3jVmJm1rs6_mD2LeXjjmPzI93sbhjo#declaration,https://w3id.org/fair/fip/terms/declares-current-use-of,https://w3id.org/np/RAnoltSH1f1Gv678PF2Rs_h7U6NT5y_QmxwoP2RcJjixM#ENVO,2022-06-01,2024-05-31,2024-04-03T15:39:21+00:00,,
https://w3id.org/np/RAXDP3bJsx38J_dhUhU3s3Rhyv-Nq6-ib-Wh25K5_w2l0,WorldFAIR WP11 Oceanography,https://w3id.org/np/RA_POIUobMoNvbf3SqCGiEqEHi9-i8jdRVwbyt7dr7Wug,https://w3id.org/np/RADmLak8t8R6eSW3nXxF4BnPSUJDPJeU7wnIJHbYQA1-A#WF-Oceanography,WF-Oceanography,https://w3id.org/fair/fip/terms/FIP-Question-I2-D,I2-D,I2-Dx,,https://w3id.org/np/RA_POIUobMoNvbf3SqCGiEqEHi9-i8jdRVwbyt7dr7Wug#declaration,https://w3id.org/fair/fip/terms/declares-current-use-of,http://purl.org/np/RAILCugRZltIBCt_KATatwxJrkdDfxC3EDbCHML172BhI#JSON_Schema,2022-06-01,2024-05-31,2024-04-03T15:39:21+00:00,,
https://w3id.org/np/RAXDP3bJsx38J_dhUhU3s3Rhyv-Nq6-ib-Wh25K5_w2l0,WorldFAIR WP11 Oceanography,https://w3id.org/np/RAbabNG59QskgF-PQJkCI1X5oWCq5b5kkBdVh5t_gg0J0,https://w3id.org/np/RADmLak8t8R6eSW3nXxF4BnPSUJDPJeU7wnIJHbYQA1-A#WF-Oceanography,WF-Oceanography,https://w3id.org/fair/fip/terms/FIP-Question-R1.2-MD,R1.2-MD,R1.2-0Dx,,https://w3id.org/np/RAbabNG59QskgF-PQJkCI1X5oWCq5b5kkBdVh5t_gg0J0#declaration,https://w3id.org/fair/fip/terms/declares-current-use-of,https://w3id.org/np/RAXKj086gOTnOBnbQShZIh7Stz6ahqaWRKxf3dMq6M2oM#Schema.org,2022-06-01,2024-05-31,2024-04-03T15:39:21+00:00,,
https://w3id.org/np/RAXDP3bJsx38J_dhUhU3s3Rhyv-Nq6-ib-Wh25K5_w2l0,WorldFAIR WP11 Oceanography,https://w3id.org/np/RAcmi4EKBg3uw3mbAUu6E7Y-UqDz4T3xQE5UTb0NMogxM,https://w3id.org/np/RADmLak8t8R6eSW3nXxF4BnPSUJDPJeU7wnIJHbYQA1-A#WF-Oceanography,WF-Oceanography,https://w3id.org/fair/fip/terms/FIP-Question-F4-MD,F4-MD,04-0Dx,,https://w3id.org/np/RAcmi4EKBg3uw3mbAUu6E7Y-UqDz4T3xQE5UTb0NMogxM#declaration,https://w3id.org/fair/fip/terms/declares-current-use-of,https://w3id.org/np/RAzhwif5PZPUB8BC-c0ZP-N2AFAkGjuYWHLEQ5hEJnKAQ#ODIS_Catalogue,2022-06-01,2024-05-31,2024-04-03T15:39:21+00:00,,
https://w3id.org/np/RAXDP3bJsx38J_dhUhU3s3Rhyv-Nq6-ib-Wh25K5_w2l0,WorldFAIR WP11 Oceanography,https://w3id.org/np/RAeHglj2--Dn54URLrlw5rM_QSoLERHzaLz-TSP0WBk4Q,https://w3id.org/np/RADmLak8t8R6eSW3nXxF4BnPSUJDPJeU7wnIJHbYQA1-A#WF-Oceanography,WF-Oceanography,https://w3id.org/fair/fip/terms/FIP-Question-R1.2-MD,R1.2-MD,R1.2-0Dx,,https://w3id.org/np/RAeHglj2--Dn54URLrlw5rM_QSoLERHzaLz-TSP0WBk4Q#declaration,https://w3id.org/fair/fip/terms/declares-current-use-of,http://purl.org/np/RAnkRRbkigfQpL2ERK1jVqwA9Brwu1GcORfTbfQMWHfC4#PROV-O,2022-06-01,2024-05-31,2024-04-03T15:39:21+00:00,,
https://w3id.org/np/RAXDP3bJsx38J_dhUhU3s3Rhyv-Nq6-ib-Wh25K5_w2l0,WorldFAIR WP11 Oceanography,https://w3id.org/np/RAhPNN-EwONXBDwitwqZ66fd29eMWdZs7UxJgOhcVt0Hw,https://w3id.org/np/RADmLak8t8R6eSW3nXxF4BnPSUJDPJeU7wnIJHbYQA1-A#WF-Oceanography,WF-Oceanography,https://w3id.org/fair/fip/terms/FIP-Question-I2-D,I2-D,I2-Dx,,https://w3id.org/np/RAhPNN-EwONXBDwitwqZ66fd29eMWdZs7UxJgOhcVt0Hw#declaration,https://w3id.org/fair/fip/terms/declares-current-use-of,https://w3id.org/np/RAnoltSH1f1Gv678PF2Rs_h7U6NT5y_QmxwoP2RcJjixM#ENVO,2022-06-01,2024-05-31,2024-04-03T15:39:21+00:00,,
https://w3id.org/np/RAXDP3bJsx38J_dhUhU3s3Rhyv-Nq6-ib-Wh25K5_w2l0,WorldFAIR WP11 Oceanography,https://w3id.org/np/RAhqV7EmGTIItKL-LF215tRqXMWFVdNhFUmF_47IRDZFE,https://w3id.org/np/RADmLak8t8R6eSW3nXxF4BnPSUJDPJeU7wnIJHbYQA1-A#WF-Oceanography,WF-Oceanography,https://w3id.org/fair/fip/terms/FIP-Question-R1.1-D,R1.1-D,R1.1-Dx,,https://w3id.org/np/RAhqV7EmGTIItKL-LF215tRqXMWFVdNhFUmF_47IRDZFE#declaration,https://w3id.org/fair/fip/terms/declares-current-use-of,http://purl.org/np/RAEEcqbP_ghoZdqL-qsrjYp3YREEZMKuXb4t7xSGnIov8#CC-BY-SA-4.0,2022-06-01,2024-05-31,2024-04-03T15:39:21+00:00,,
https://w3id.org/np/RAXDP3bJsx38J_dhUhU3s3Rhyv-Nq6-ib-Wh25K5_w2l0,WorldFAIR WP11 Oceanography,https://w3id.org/np/RAiLFHWuUEumj3Fvc3pyhVXBJijkz0_-P6BsYMutTvTz4,https://w3id.org/np/RADmLak8t8R6eSW3nXxF4BnPSUJDPJeU7wnIJHbYQA1-A#WF-Oceanography,WF-Oceanography,https://w3id.org/fair/fip/terms/FIP-Question-I1-MD,I1-MD,I1-0Dx,,https://w3id.org/np/RAiLFHWuUEumj3Fvc3pyhVXBJijkz0_-P6BsYMutTvTz4#declaration,https://w3id.org/fair/fip/terms/declares-current-use-of,http://purl.org/np/RAsYWGfeY7MW_tQMSEYNJePo7aR6gW0LuRRlDsdO8mU38#SKOS,2022-06-01,2024-05-31,2024-04-03T15:39:21+00:00,,
https://w3id.org/np/RAXDP3bJsx38J_dhUhU3s3Rhyv-Nq6-ib-Wh25K5_w2l0,WorldFAIR WP11 Oceanography,https://w3id.org/np/RAjKcIOTlJEhlYpCxVbTq44X_irzp7sI7r-IC-mL5If3k,https://w3id.org/np/RADmLak8t8R6eSW3nXxF4BnPSUJDPJeU7wnIJHbYQA1-A#WF-Oceanography,WF-Oceanography,https://w3id.org/fair/fip/terms/FIP-Question-A1.1-D,A1.1-D,A1.1-Dx,,https://w3id.org/np/RAjKcIOTlJEhlYpCxVbTq44X_irzp7sI7r-IC-mL5If3k#declaration,https://w3id.org/fair/fip/terms/declares-current-use-of,http://purl.org/np/RAF1ANn-BCFop0OBMOC7S8NtG0y_xYhRX4tAu37XZVCo0#HTTPS,2022-06-01,2024-05-31,2024-04-03T15:39:21+00:00,,
https://w3id.org/np/RAXDP3bJsx38J_dhUhU3s3Rhyv-Nq6-ib-Wh25K5_w2l0,WorldFAIR WP11 Oceanography,https://w3id.org/np/RAm6th8aHYK5WUTgZVnU4vLA3tz4T18npkFVD9qM8KCRs,https://w3id.org/np/RADmLak8t8R6eSW3nXxF4BnPSUJDPJeU7wnIJHbYQA1-A#WF-Oceanography,WF-Oceanography,https://w3id.org/fair/fip/terms/FIP-Question-A1.1-D,A1.1-D,A1.1-Dx,,https://w3id.org/np/RAm6th8aHYK5WUTgZVnU4vLA3tz4T18npkFVD9qM8KCRs#declaration,https://w3id.org/fair/fip/terms/declares-current-use-of,http://purl.org/np/RAm6jl2f_ysCwqHyEEJjb7vdEnZXMwtNyIXSjsbNU3In8#HTTP,2022-06-01,2024-05-31,2024-04-03T15:39:21+00:00,,
https://w3id.org/np/RAXDP3bJsx38J_dhUhU3s3Rhyv-Nq6-ib-Wh25K5_w2l0,WorldFAIR WP11 Oceanography,https://w3id.org/np/RApZIuZDheiswLlNvahtcWpiHt-JN6pYWWMzjk5BzVOQQ,https://w3id.org/np/RADmLak8t8R6eSW3nXxF4BnPSUJDPJeU7wnIJHbYQA1-A#WF-Oceanography,WF-Oceanography,https://w3id.org/fair/fip/terms/FIP-Question-F3,F3,03x,,https://w3id.org/np/RApZIuZDheiswLlNvahtcWpiHt-JN6pYWWMzjk5BzVOQQ#declaration,https://w3id.org/fair/fip/terms/declares-current-use-of,https://w3id.org/np/RA5RtSCnuHHEtc9br5zjy43LZfrdgIZfbdFosC7Hh6Xw4#OceanInforHub_metadata,2022-06-01,2024-05-31,2024-04-03T15:39:21+00:00,,
https://w3id.org/np/RAXDP3bJsx38J_dhUhU3s3Rhyv-Nq6-ib-Wh25K5_w2l0,WorldFAIR WP11 Oceanography,https://w3id.org/np/RAq0ArzoUf945zmEwdofvV_iXcQ2BIXu385tDBg2UiBUg,https://w3id.org/np/RADmLak8t8R6eSW3nXxF4BnPSUJDPJeU7wnIJHbYQA1-A#WF-Oceanography,WF-Oceanography,https://w3id.org/fair/fip/terms/FIP-Question-I2-MD,I2-MD,I2-0Dx,,https://w3id.org/np/RAq0ArzoUf945zmEwdofvV_iXcQ2BIXu385tDBg2UiBUg#declaration,https://w3id.org/fair/fip/terms/declares-current-use-of,http://purl.org/np/RAILCugRZltIBCt_KATatwxJrkdDfxC3EDbCHML172BhI#JSON_Schema,2022-06-01,2024-05-31,2024-04-03T15:39:21+00:00,,
https://w3id.org/np/RAXDP3bJsx38J_dhUhU3s3Rhyv-Nq6-ib-Wh25K5_w2l0,WorldFAIR WP11 Oceanography,https://w3id.org/np/RArtP1A2WoWmxwyqJZC7yd_qBbV2cSc3Nb2eow82vpgdE,https://w3id.org/np/RADmLak8t8R6eSW3nXxF4BnPSUJDPJeU7wnIJHbYQA1-A#WF-Oceanography,WF-Oceanography,https://w3id.org/fair/fip/terms/FIP-Question-I1-MD,I1-MD,I1-0Dx,,https://w3id.org/np/RArtP1A2WoWmxwyqJZC7yd_qBbV2cSc3Nb2eow82vpgdE#declaration,https://w3id.org/fair/fip/terms/declares-current-use-of,http://purl.org/np/RAIpnldLlIedp5J7Jcy8pt_X9_YpOez4rO-fHxZl0T96Y#OWL,2022-06-01,2024-05-31,2024-04-03T15:39:21+00:00,,
https://w3id.org/np/RAXDP3bJsx38J_dhUhU3s3Rhyv-Nq6-ib-Wh25K5_w2l0,WorldFAIR WP11 Oceanography,https://w3id.org/np/RAsqu36cXyX4tEh8w6FD83bUHzOnRLZA5kPAFLaAgcghQ,https://w3id.org/np/RADmLak8t8R6eSW3nXxF4BnPSUJDPJeU7wnIJHbYQA1-A#WF-Oceanography,WF-Oceanography,https://w3id.org/fair/fip/terms/FIP-Question-A1.1-MD,A1.1-MD,A1.1-0Dx,,https://w3id.org/np/RAsqu36cXyX4tEh8w6FD83bUHzOnRLZA5kPAFLaAgcghQ#declaration,https://w3id.org/fair/fip/terms/declares-current-use-of,http://purl.org/np/RAF1ANn-BCFop0OBMOC7S8NtG0y_xYhRX4tAu37XZVCo0#HTTPS,2022-06-01,2024-05-31,2024-04-03T15:39:21+00:00,,
https://w3id.org/np/RAXDP3bJsx38J_dhUhU3s3Rhyv-Nq6-ib-Wh25K5_w2l0,WorldFAIR WP11 Oceanography,https://w3id.org/np/RAvalfMRMKgPPSVQGwlpPbYcoW-6uP86vsQL5_0z-s5Fo,https://w3id.org/np/RADmLak8t8R6eSW3nXxF4BnPSUJDPJeU7wnIJHbYQA1-A#WF-Oceanography,WF-Oceanography,https://w3id.org/fair/fip/terms/FIP-Question-A1.1-MD,A1.1-MD,A1.1-0Dx,,https://w3id.org/np/RAvalfMRMKgPPSVQGwlpPbYcoW-6uP86vsQL5_0z-s5Fo#declaration,https://w3id.org/fair/fip/terms/declares-current-use-of,http://purl.org/np/RAm6jl2f_ysCwqHyEEJjb7vdEnZXMwtNyIXSjsbNU3In8#HTTP,2022-06-01,2024-05-31,2024-04-03T15:39:21+00:00,,
https://w3id.org/np/RAXDP3bJsx38J_dhUhU3s3Rhyv-Nq6-ib-Wh25K5_w2l0,WorldFAIR WP11 Oceanography,https://w3id.org/np/RAzsTvZyFxmugvnLsFcpYhSEmeUjZCpXJXPiZ2aOnIj00,https://w3id.org/np/RADmLak8t8R6eSW3nXxF4BnPSUJDPJeU7wnIJHbYQA1-A#WF-Oceanography,WF-Oceanography,https://w3id.org/fair/fip/terms/FIP-Question-I2-MD,I2-MD,I2-0Dx,,https://w3id.org/np/RAzsTvZyFxmugvnLsFcpYhSEmeUjZCpXJXPiZ2aOnIj00#declaration,https://w3id.org/fair/fip/terms/declares-current-use-of,http://purl.org/np/RAhixhioRuOn3wpxcLB9oO2sIP98gkaMc5zEcimd9KH5Y#GCMD,2022-06-01,2024-05-31,2024-04-03T15:39:21+00:00,,
https://w3id.org/np/RAte_5dlByiA6b9J5lSmY7cF-SpxnjV9Oz4qLa12KWFvI,ACTRIS InSitu FIP 2022,https://w3id.org/np/RAY3mklcT4NG5d_EidvuFSGK4PPCfUGYKmMNFKgASD9Nw,http://purl.org/np/RAJLvTcP6iYyzyS5vo9CnWLR2TA3uRM2qPTg_9rpoYhUk#ACTRIS_InSitu,ACTRIS_InSitu,https://w3id.org/fair/fip/terms/FIP-Question-A2,A2,A2x,,https://w3id.org/np/RAY3mklcT4NG5d_EidvuFSGK4PPCfUGYKmMNFKgASD9Nw#declaration,https://w3id.org/fair/fip/terms/declares-current-use-of,http://purl.org/np/RAnDC25itPRjQTKVHqw3JonF7o31wml1XLZvuT3e31048#ACTRIS_DMP,2022-01-01,2023-12-31,2024-01-22T19:47:52+00:00,http://purl.org/np/RAdfztWNVhHRCxrGOGSYAFHDrrMQV8Ug2nZL4rxhP7CNU#ENVRI,ENVRI
https://w3id.org/np/RA36EzP7d3LtlC29lY-lQxMwi_I8ecF5NKkkU3CJkazGY,SeaDataNET CDI FIP 2020,https://w3id.org/np/RAy2hcqDRLmV8viuz9WlSwInGVz-TKsnGLyXgFHacbMCw,http://purl.org/np/RAge5lgbVKMXb0zu5CUpFaCiwg7lUXa_5QGhRw68zaq2g#SeaDataNet-CDI,SeaDataNet-CDI,https://w3id.org/fair/fip/terms/FIP-Question-A1.1-MD,A1.1-MD,A1.1-0Dx,,https://w3id.org/np/RAy2hcqDRLmV8viuz9WlSwInGVz-TKsnGLyXgFHacbMCw#declaration,https://w3id.org/fair/fip/terms/declares-current-use-of,http://purl.org/np/RAwS8WZszCWu9Oz48iTIhXL9e5NiYb_x43uBZLhrN2rSI#OGC_CS,2020-01-01,2020-12-31,2024-01-21T13:05:44+00:00,http://purl.org/np/RAdfztWNVhHRCxrGOGSYAFHDrrMQV8Ug2nZL4rxhP7CNU#ENVRI,ENVRI
https://w3id.org/np/RALvF3F342IEgbiLxdEm8Vcamziu9ZTyvrvEVX2j-aSqw,LifeWatch Marine FIP 2022,https://w3id.org/np/RAzIUXJGadxUy8AaaA15oOk_SzdSXpsHH1NR17bOvjwLM,http://purl.org/np/RAvRsoe_qjAtywswoh3PyrL7Q5_7ayjsyhsUdecmm1JMs#lw-marine,lw-marine,https://w3id.org/fair/fip/terms/FIP-Question-I1-MD,I1-MD,I1-0Dx,,https://w3id.org/np/RAzIUXJGadxUy8AaaA15oOk_SzdSXpsHH1NR17bOvjwLM#declaration,https://w3id.org/fair/fip/terms/declares-planned-use-of,http://purl.org/np/RAQKjgd7Ug9xSo4J0REW_AHGOJyaF9-ydj60nunqQ0qVg#JSON-LD,2022-01-01,2022-12-31,2024-01-21T13:01:05+00:00,http://purl.org/np/RAdfztWNVhHRCxrGOGSYAFHDrrMQV8Ug2nZL4rxhP7CNU#ENVRI,ENVRI
https://w3id.org/np/RALvF3F342IEgbiLxdEm8Vcamziu9ZTyvrvEVX2j-aSqw,LifeWatch Marine FIP 2022,https://w3id.org/np/RAzIUXJGadxUy8AaaA15oOk_SzdSXpsHH1NR17bOvjwLM,http://purl.org/np/RAvRsoe_qjAtywswoh3PyrL7Q5_7ayjsyhsUdecmm1JMs#lw-marine,lw-marine,https://w3id.org/fair/fip/terms/FIP-Question-I1-MD,I1-MD,I1-0Dx,,https://w3id.org/np/RAzIUXJGadxUy8AaaA15oOk_SzdSXpsHH1NR17bOvjwLM#declaration,https://w3id.org/fair/fip/terms/declares-planned-replacement-of,http://purl.org/np/RAILCugRZltIBCt_KATatwxJrkdDfxC3EDbCHML172BhI#JSON_Schema,2022-01-01,2022-12-31,2024-01-21T13:01:05+00:00,http://purl.org/np/RAdfztWNVhHRCxrGOGSYAFHDrrMQV8Ug2nZL4rxhP7CNU#ENVRI,ENVRI
https://w3id.org/np/RA-r2XG6AjwJTNNuCIKfMc7ISFd2avCqs3O3irU8c8nz0,LifeWatch Marine FIP 2019,https://w3id.org/np/RAxonl4FeqluRBVi3MnHDOOgYdl_KzOOBhURaQMgkC3LE,http://purl.org/np/RAvRsoe_qjAtywswoh3PyrL7Q5_7ayjsyhsUdecmm1JMs#lw-marine,lw-marine,https://w3id.org/fair/fip/terms/FIP-Question-I3-MD,I3-MD,I3-0Dx,,https://w3id.org/np/RAxonl4FeqluRBVi3MnHDOOgYdl_KzOOBhURaQMgkC3LE#declaration,https://w3id.org/fair/fip/terms/declares-current-use-of,http://purl.org/np/RAko0U2Q8boW-drM8t11DcbX6Ixu2mcSQf-2BrM07geIQ#datacite_metadata_scheme,2019-01-01,2019-12-31,2024-01-21T12:58:27+00:00,http://purl.org/np/RAdfztWNVhHRCxrGOGSYAFHDrrMQV8Ug2nZL4rxhP7CNU#ENVRI,ENVRI
https://w3id.org/np/RAYdY-eJh0gFZIbpmBvgBwl-tYhkwZMJYdAw5WUW4s7e4,eLTER FIP 2021,https://w3id.org/np/RA-0jHE1gTalim06sh3OBeqj5qKM9AMPThfx2RgKnNLa0,http://purl.org/np/RA9GLc5qwnKHfaLwDtIwdzmTE7jFBoIWquFZ49tuFeUAM#eLTER-RI,eLTER-RI,https://w3id.org/fair/fip/terms/FIP-Question-I3-MD,I3-MD,I3-0Dx,,https://w3id.org/np/RA-0jHE1gTalim06sh3OBeqj5qKM9AMPThfx2RgKnNLa0#declaration,https://w3id.org/fair/fip/terms/declares-current-use-of,http://purl.org/np/RAWhGD0MUVu3dngBK0eWdNIRWNRhOHkonTAlsIGV8y1v4#ISO_19115,2021-01-01,2021-12-31,2024-01-22T19:05:29+00:00,http://purl.org/np/RAdfztWNVhHRCxrGOGSYAFHDrrMQV8Ug2nZL4rxhP7CNU#ENVRI,ENVRI
https://w3id.org/np/RAYdY-eJh0gFZIbpmBvgBwl-tYhkwZMJYdAw5WUW4s7e4,eLTER FIP 2021,https://w3id.org/np/RA0ddfl8EEB1t2N_sUZo5ZXaQCoxGtYgkvklkVT6fQgCY,http://purl.org/np/RA9GLc5qwnKHfaLwDtIwdzmTE7jFBoIWquFZ49tuFeUAM#eLTER-RI,eLTER-RI,https://w3id.org/fair/fip/terms/FIP-Question-A1.1-MD,A1.1-MD,A1.1-0Dx,,https://w3id.org/np/RA0ddfl8EEB1t2N_sUZo5ZXaQCoxGtYgkvklkVT6fQgCY#declaration,https://w3id.org/fair/fip/terms/declares-current-use-of,http://purl.org/np/RAjwm4PxkZfZxR0q-ntQDUUt9f-_bubqyIsRJ1XzKNu84#DEIMS-SDR-REST-API,2021-01-01,2021-12-31,2024-01-22T19:05:29+00:00,http://purl.org/np/RAdfztWNVhHRCxrGOGSYAFHDrrMQV8Ug2nZL4rxhP7CNU#ENVRI,ENVRI
https://w3id.org/np/RAYdY-eJh0gFZIbpmBvgBwl-tYhkwZMJYdAw5WUW4s7e4,eLTER FIP 2021,https://w3id.org/np/RA3H-FSlbF601vSrYwByUyPzx_3tjQuX8DXuiNN13YqnA,http://purl.org/np/RA9GLc5qwnKHfaLwDtIwdzmTE7jFBoIWquFZ49tuFeUAM#eLTER-RI,eLTER-RI,https://w3id.org/fair/fip/terms/FIP-Question-A1.1-MD,A1.1-MD,A1.1-0Dx,,https://w3id.org/np/RA3H-FSlbF601vSrYwByUyPzx_3tjQuX8DXuiNN13YqnA#declaration,https://w3id.org/fair/fip/terms/declares-current-use-of,http://purl.org/np/RA9SQIjEkTvq9qgaHU_ldN0ntL9gYgi0Tu_55ZOr4eMf4#CSW,2021-01-01,2021-12-31,2024-01-22T19:05:29+00:00,http://purl.org/np/RAdfztWNVhHRCxrGOGSYAFHDrrMQV8Ug2nZL4rxhP7CNU#ENVRI,ENVRI
https://w3id.org/np/RAYdY-eJh0gFZIbpmBvgBwl-tYhkwZMJYdAw5WUW4s7e4,eLTER FIP 2021,https://w3id.org/np/RA44TQTUixM7KWFn_nzqGI0dvLqs3WWZ52l7EvN29OQds,http://purl.org/np/RA9GLc5qwnKHfaLwDtIwdzmTE7jFBoIWquFZ49tuFeUAM#eLTER-RI,eLTER-RI,https://w3id.org/fair/fip/terms/FIP-Question-I3-D,I3-D,I3-Dx,,https://w3id.org/np/RA44TQTUixM7KWFn_nzqGI0dvLqs3WWZ52l7EvN29OQds#declaration,https://w3id.org/fair/fip/terms/declares-current-use-of,http://purl.org/np/RAHC1N3OmWfxkzq9ojr0KB1Ahi_QxDJhcYhh8jV8EEpmo#eLTER_DataSpec_Draft,2021-01-01,2021-12-31,2024-01-22T19:05:29+00:00,http://purl.org/np/RAdfztWNVhHRCxrGOGSYAFHDrrMQV8Ug2nZL4rxhP7CNU#ENVRI,ENVRI
https://w3id.org/np/RAYdY-eJh0gFZIbpmBvgBwl-tYhkwZMJYdAw5WUW4s7e4,eLTER FIP 2021,https://w3id.org/np/RA4bqF6sjzV9rm-60bbq2yXt_w3U1spArFFhIaFCi6JYI,http://purl.org/np/RA9GLc5qwnKHfaLwDtIwdzmTE7jFBoIWquFZ49tuFeUAM#eLTER-RI,eLTER-RI,https://w3id.org/fair/fip/terms/FIP-Question-A1.2-D,A1.2-D,A1.2-Dx,,https://w3id.org/np/RA4bqF6sjzV9rm-60bbq2yXt_w3U1spArFFhIaFCi6JYI#declaration,https://w3id.org/fair/fip/terms/declares-current-use-of,http://purl.org/np/RAZdTTZKdMAIJ2Ruz7YVvOYDxn0v9xbQ2DBNg9Nm_H0bI#OPENDATA,2021-01-01,2021-12-31,2024-01-22T19:05:29+00:00,http://purl.org/np/RAdfztWNVhHRCxrGOGSYAFHDrrMQV8Ug2nZL4rxhP7CNU#ENVRI,ENVRI
https://w3id.org/np/RAYdY-eJh0gFZIbpmBvgBwl-tYhkwZMJYdAw5WUW4s7e4,eLTER FIP 2021,https://w3id.org/np/RA85ioMt4Dm7Muu2O5m-B6NrlreauNYWOmYA8fBbAmJQw,http://purl.org/np/RA9GLc5qwnKHfaLwDtIwdzmTE7jFBoIWquFZ49tuFeUAM#eLTER-RI,eLTER-RI,https://w3id.org/fair/fip/terms/FIP-Question-A1.1-MD,A1.1-MD,A1.1-0Dx,,https://w3id.org/np/RA85ioMt4Dm7Muu2O5m-B6NrlreauNYWOmYA8fBbAmJQw#declaration,https://w3id.org/fair/fip/terms/declares-current-use-of,http://purl.org/np/RAFO4Lu8kp5j6xTN5MZ3qRLO_yZkGCuefm0dzboWA9Ygo#WMS,2021-01-01,2021-12-31,2024-01-22T19:05:29+00:00,http://purl.org/np/RAdfztWNVhHRCxrGOGSYAFHDrrMQV8Ug2nZL4rxhP7CNU#ENVRI,ENVRI
https://w3id.org/np/RAYdY-eJh0gFZIbpmBvgBwl-tYhkwZMJYdAw5WUW4s7e4,eLTER FIP 2021,https://w3id.org/np/RA9lYVCDsXPmRzHwi3a9xAcEdxnVsjelE96o_R2BbGqLM,http://purl.org/np/RA9GLc5qwnKHfaLwDtIwdzmTE7jFBoIWquFZ49tuFeUAM#eLTER-RI,eLTER-RI,https://w3id.org/fair/fip/terms/FIP-Question-R1.2-MD,R1.2-MD,R1.2-0Dx,,https://w3id.org/np/RA9lYVCDsXPmRzHwi3a9xAcEdxnVsjelE96o_R2BbGqLM#declaration,https://w3id.org/fair/fip/terms/declares-planned-use-of,http://purl.org/np/RAnkRRbkigfQpL2ERK1jVqwA9Brwu1GcORfTbfQMWHfC4#PROV-O,2021-01-01,2021-12-31,2024-01-22T19:05:29+00:00,http://purl.org/np/RAdfztWNVhHRCxrGOGSYAFHDrrMQV8Ug2nZL4rxhP7CNU#ENVRI,ENVRI
https://w3id.org/np/RAYdY-eJh0gFZIbpmBvgBwl-tYhkwZMJYdAw5WUW4s7e4,eLTER FIP 2021,https://w3id.org/np/RAB2n1nUuDT29JoBmb0_JyZff8M2ICp7kDyHMr2gCO9Qc,http://purl.org/np/RA9GLc5qwnKHfaLwDtIwdzmTE7jFBoIWquFZ49tuFeUAM#eLTER-RI,eLTER-RI,https://w3id.org/fair/fip/terms/FIP-Question-F1-D,F1-D,01-Dx,,https://w3id.org/np/RAB2n1nUuDT29JoBmb0_JyZff8M2ICp7kDyHMr2gCO9Qc#declaration,https://w3id.org/fair/fip/terms/declares-current-use-of,http://purl.org/np/RAnAWGdeI_1GGmDAqv-vZjby5XqbL2ZujNz1vgwK_6cRI#DOI,2021-01-01,2021-12-31,2024-01-22T19:05:29+00:00,http://purl.org/np/RAdfztWNVhHRCxrGOGSYAFHDrrMQV8Ug2nZL4rxhP7CNU#ENVRI,ENVRI
https://w3id.org/np/RAYdY-eJh0gFZIbpmBvgBwl-tYhkwZMJYdAw5WUW4s7e4,eLTER FIP 2021,https://w3id.org/np/RAD-eaf_BoWVU8_YpKTZVDpwzVO4NyVXhy2UEAq7kbQUk,http://purl.org/np/RA9GLc5qwnKHfaLwDtIwdzmTE7jFBoIWquFZ49tuFeUAM#eLTER-RI,eLTER-RI,https://w3id.org/fair/fip/terms/FIP-Question-A1.2-MD,A1.2-MD,A1.2-0Dx,,https://w3id.org/np/RAD-eaf_BoWVU8_YpKTZVDpwzVO4NyVXhy2UEAq7kbQUk#declaration,https://w3id.org/fair/fip/terms/declares-current-use-of,http://purl.org/np/RAZdTTZKdMAIJ2Ruz7YVvOYDxn0v9xbQ2DBNg9Nm_H0bI#OPENDATA,2021-01-01,2021-12-31,2024-01-22T19:05:29+00:00,http://purl.org/np/RAdfztWNVhHRCxrGOGSYAFHDrrMQV8Ug2nZL4rxhP7CNU#ENVRI,ENVRI
